web_id,adresse_original,adresse_bereinigt,lat,lon,coord_source
2045,Ringstr. 11,Ringstr. 11,52.4383232,13.306437567030375,osm
2046,Ritterstr. 1,Ritterstr. 1,52.43273175,13.321799050000005,osm
2047,Sedanstr. 9,Sedanstr. 9,52.4497131,13.3336041,osm
2048,Siemensstr. 53,Siemensstr. 53,52.4415325,13.3307457,osm
2049,Tietzenweg 34,Tietzenweg 34,52.444305400000005,13.3028121516619,osm
2050,Wangenheimstr. 16a,Wangenheimstr. 16a,52.4921502,13.2886843,osm
2051,Wangenheimstr. 46,Wangenheimstr. 46,52.486977,13.2881496,osm
2052,Moltkestr. 2,Moltkestr. 2,52.446304600000005,13.306882623925818,osm
2053,Holbeinstr. 39b,Holbeinstr. 39b,52.4424186,13.311514280481733,osm
2054,Gardeschützenweg 134-136,Gardeschützenweg 134,52.4490523,13.3137883,osm
2055,"Rhinstr. 42, Hotel Agas",Rhinstr. 42,52.5162647,13.519813,osm
2056,Augustastr. 31,Augustastr. 31,52.4427308,13.3104754,osm
2057,Augustastr. 32,Augustastr. 32,52.44273965,13.310797514640408,osm
2058,Auguste-Viktoria-Str. 64,Auguste-Viktoria-Str. 64,52.4801863,13.2886825,osm
2059,Reichensteiner Weg 24,Reichensteiner Weg 24,52.4490704,13.2940328,osm
2060,"Ringstr. 96, Gaststätte","Ringstr. 96 , Gaststätte",52.4380141,13.3059679,osm
2061,Gardeschützenweg 104/Tietzenweg 26,Gardeschützenweg 104,52.4449864,13.3019898,osm
2062,Königin-Luise-Str. 47 ,Königin-Luise-Str. 47,52.459072199999994,13.289995856981818,osm
2063,Auguste-Viktoria-Str. 27-28 / Warmbrunner Str 18 ,Auguste-Viktoria-Str. 27,52.4902132,13.2901659,osm
2064,Viktoriastr. 9,Viktoriastr. 9,52.44295875,13.305040532449857,osm
2065,Kirchstr. 1/3 / Rathaus (Neubau),Kirchstr. 1,52.4333344,13.2579626,osm
2066,Stewardstr. 12-14,Stewardstr. 12,52.4521145,13.2643143,osm
2067,Stewardstr. 4-6,Stewardstr. 4,52.4521145,13.2643143,osm
2068,"Stewardstr. 1 ff., Wohnblöcke bis Nr. 23",Stewardstr. 1,52.4521145,13.2643143,osm
2069,Schönower Str. 9,Schönower Str. 9,52.4289111,13.2580495,osm
2070,Winfriedstr. 13-15-17,Winfriedstr. 13,52.4379641,13.2689276,osm
2071,"Beuckestraße 27-29, Schadow-Gymnasium",Beuckestraße 27,52.43105235,13.253736344765482,osm
2072,"Monbijoustraße 3B, Märchenhütte",Monbijoustraße 3B,52.5234432,13.3947043,osm
2073,"Debenzer Str./Ecke Beruner Str., Bahnhof Biesdorf-Süd",Debenzer Str.,52.501946700000005,13.562110433073569,osm
2074,Oberhofer Weg 8,Oberhofer Weg 8,52.42669435,13.326518631512991,osm
2075,Alt-Friedrichsfelde 107,Alt-Friedrichsfelde 107,52.5098662,13.5159728,osm
2076,Biesenbrower Str. 61-63,Biesenbrower Str. 61,52.563795,13.5202404,osm
2077,Wartenberger Str. 44,Wartenberger Str. 44,52.5547802,13.5123723,osm
2078,Rosenfelder Ring 35-35a,Rosenfelder Ring 35,52.5122089,13.5125016,osm
2079,Wartiner Str. 56,Wartiner Str. 56,52.5661619,13.5315526,osm
2080,Randowstr. 3/Welsestr. 32,Randowstr. 3,52.5671017,13.5281012,osm
2081,Alt-Friedrichsfelde 87,Alt-Friedrichsfelde 87,52.5102786,13.5181064,osm
2082,Alt-Friedrichsfelde 88,Alt-Friedrichsfelde 88,52.5101071,13.5179305,osm
2083,Biesenbrower Str. 52,Biesenbrower Str. 52,52.5659009,13.5290687,osm
2084,Biesenbrower Str. 50,Biesenbrower Str. 50,52.5659866,13.5292487,osm
2085,Wartiner Str. 49,Wartiner Str. 49,52.5666302,13.5325141,osm
2086,Wustrower Str. 41,Wustrower Str. 41,52.5698851,13.5032658,osm
2087,Ribnitzer Str. 15,Ribnitzer Str. 15,52.5701926,13.4985846,osm
2088,"Wartenberger Str. 174, Global Club 21",Wartenberger Str. 174,52.566185,13.508912,osm
2089,Einbecker Str. 26,Einbecker Str. 26,52.5087224,13.4973041,osm
2090,Siegfriedstr. 183,Siegfriedstr. 183,52.5198903,13.4988747,osm
2091,Einbecker Str. 24,Einbecker Str. 24,52.5100489,13.5018667,osm
2092,"Paul-Junius-Str. 15, Carl-von-Linné-Schule",Paul-Junius-Str. 15,52.521916,13.4729829,osm
2093,Weserstr. 24/25,Weserstr. 24,52.4866776,13.4334642,osm
2094,Eisenzahnstr. 32,Eisenzahnstr. 32,52.4896075,13.3042718,osm
2095,"Rüdesheimer Str. 54-56, Binger Str. 50",Rüdesheimer Str. 54,52.4739473,13.3145495,osm
2096,Kopernikusstr. 6,Kopernikusstr. 6,52.5107211,13.4511995,osm
2097,"Augustaplatz 7-8, Gardeschützenweg 71/101",Augustaplatz 7,52.4424783,13.3079706,osm
2098,Atzpodienstr. 48,Atzpodienstr. 48,52.5124864,13.4925548,osm
2099,Zum Hechtgraben 1,Zum Hechtgraben 1,52.5695973,13.49338,osm
2100,Coppistr. 8,Coppistr. 8,52.5089086,13.4838089,osm
2101,Am Tierpark 42,Am Tierpark 42,52.5042813,13.5195416,osm
2102,Alfred-Kowalke-Str. 30,Alfred-Kowalke-Str. 30,52.5060803,13.5202165,osm
2103,U-Bhf Tierpark,U-Bhf Tierpark,None,None,osm
2104,Am Tierpark 46,Am Tierpark 46,52.5033945,13.5199265,osm
2105,"Harry-S.-Truman-Allee 3a/Billy-Wilder-Promenade, Phorms Campus",Harry-S.-Truman-Allee 3a,52.42033345,13.283585007036852,osm
2106,Nikolskoer Weg/ Pfaueninsel / Meierei,Nikolskoer Weg,52.4798246,13.2788243,osm
2107,Grimaustr. 66,Grimaustr. 66,52.4503381,13.5213063,osm
2108,Tauernallee 2,Tauernallee 2,52.4231284,13.3971633,osm
2109,Tauernallee 2 a,Tauernallee 2 a,52.4235609,13.3965298,osm
2110,Hochsitzweg 67,Hochsitzweg 67,52.45227745,13.25810256965924,osm
2111,Großgörschenstr. 13,Großgörschenstr. 13,52.4908481,13.3691529,osm
2112,"Hindenburgdamm 27, Hygiene-Institut","Hindenburgdamm 27 , Hygiene-Institut",52.438138249999994,13.316652265305752,osm
2113,Pestalozzistr. 56,Pestalozzistr. 56,52.5079076,13.2977538,osm
2116,Hochkirchstr. 12/13,Hochkirchstr. 12,52.4902949,13.3689618,osm
2117,Haeftenzeile 8,Haeftenzeile 8,52.5375651,13.28299,osm
2118,Ettaler Str. 6,Ettaler Str. 6,52.4988248,13.3382449,osm
2119,"Harzer Str. 73, Hans-Fallada-Schule",Harzer Str. 73,52.4835873,13.4521136,osm
2120,"Elsenstr. 1, Ärztehaus Treptow","Elsenstr. 1 , Ärztehaus Treptow",52.4939336,13.4601241,osm
2121,"Budapester Str. 46, Huthmacherhaus, Zoobogen","Budapester Str. 46 , Huthmacherhaus, Zoobogen",52.5054622,13.3364496,osm
2122,Mörchinger Str. 28,Mörchinger Str. 28,52.44008495,13.280716060838005,osm
2123,Berliner Str. 51/53,Berliner Str. 51,52.4391155,13.2728761,osm
2124,Reinhardsbrunner Str. 112,Reinhardsbrunner Str. 112,52.5311124,13.4995707,osm
2125,Reinhardsbrunner Str. 100,Reinhardsbrunner Str. 100,52.53104,13.4979171,osm
2126,"Pegasuseck 5, Grundschule am Pegasuseck",Pegasuseck 5,52.40658075,13.528786499283065,osm
2127,Böhmische Str. 29,Böhmische Str. 29,52.4764392,13.4466174,osm
2128,Sieversufer 7-9,Sieversufer 7,52.4602211,13.451405,osm
2129,Johannisthaler Chaussee 317/Gropius-Passagen,Johannisthaler Chaussee 317,52.4305842,13.4573768,osm
2130,"Persiusstr. 7, Laskerstr. 1, Autohaus",Persiusstr. 7,52.501131,13.4617419,osm
2131,Böhmische Straße 30A,Böhmische Straße 30A,52.4760379,13.4464547,osm
2132, Wolliner/ Ecke Bernauer Straße (Beamtenwohnhaus Am Ostkreuz),Wolliner,52.5395953,13.401733,osm
2133,"Donaustr. 120, Rixdorfer Grundschule",Donaustr. 120,52.48475315,13.43161875173384,osm
2134,"Revaler Str. 99, RAW-Gelände","Revaler Str. 99 , RAW-Gelände",52.5064417,13.4572149,osm
2137,Flughafenstr. 65,Flughafenstr. 65,52.4803422,13.4244437,osm
2138,Siemensstr. 78,Siemensstr. 78,52.4464002,13.3420507,osm
2139,Leykestr. 9,Leykestr. 9,52.4750831,13.4308965,osm
2140,Storkower Str. 140,Storkower Str. 140,52.5324101,13.4537369,osm
2141,Crellestr. 19/20,Crellestr. 19,52.4874907,13.3614547,osm
2142,"Belziger Str. 1, Denns Biomarkt, Eckhaus","Belziger Str. 1 , Denns Biomarkt, Eckhaus",52.488521,13.3578712,osm
2143,Droysenstr. 9,Droysenstr. 9,52.5004948,13.3006504,osm
2144,Droysenstr. 16,Droysenstr. 16,52.5023662,13.3008466,osm
2145,Fischerstr. 7,Fischerstr. 7,52.5009356,13.4880432,osm
2146,Resedenstr./Ecke Hindenburgdamm 68,Ecke Hindenburgdamm 68,None,None,osm
2147,Richardstr. 88,Richardstr. 88,52.4760419,13.4432263,osm
2148,"Reinhardtplatz, Dorfkirche Alt-Tempelhof und Michael",Reinhardtplatz,52.4645004,13.3837129,osm
2149,"Am Gemeindepark 40, 42, 44, 48-56",Am Gemeindepark 40,52.4291523,13.3524496,osm
2150,Tankredstr. 1-11,Tankredstr. 1,52.4548615,13.3721197,osm
2151,Hildegardstr. 28,Hildegardstr. 28,52.4815596,13.3272371,osm
2152,Livländische Str. 22,Livländische Str. 22,52.4807377,13.3258831,osm
2153,Mainzer Str. 16,Mainzer Str. 16,52.4800077,13.3272229,osm
2154,Ostpreußendamm 125a,Ostpreußendamm 125a,52.419306,13.306749605101055,osm
2155,Lauterberger Str. 9/9a und 10,Lauterberger Str. 9,52.4588061,13.4280785,osm
2156,Braunlager Str. 12,Braunlager Str. 12,52.4581937,13.4280421,osm
2157,Braunlager Str. 14,Braunlager Str. 14,52.4581275,13.4278792,osm
2158,Braunlager Str. 11,Braunlager Str. 11,52.4582034,13.428613,osm
2159,Lauterberger Str. 40,Lauterberger Str. 40,52.458087,13.4284074,osm
2160,Donaustr. 76,Donaustr. 76,52.4776423,13.4439315,osm
2161,Krahmerstr. 2,Krahmerstr. 2,52.437522650000005,13.316048874639172,osm
2162,Rothenburgstr. 32,Rothenburgstr. 32,52.4568212,13.317026086610111,osm
2163,Schloßstr. 48a,Schloßstr. 48a,52.4542416,13.3174048,osm
2164,"Hindenburgdamm 30, Benjamin-Franklin-Krankenhaus","Hindenburgdamm 30 , Benjamin-Franklin-Krankenhaus",52.4434756,13.3234169,osm
2165,Lohmühlenstr. 1,Lohmühlenstr. 1,52.4940058,13.4458287,osm
2166,Elsastr. 1,Elsastr. 1,52.4748988,13.3307299,osm
2167,Peschkestr. 15,Peschkestr. 15,52.4649699,13.3318862,osm
2168,Peschkestr. 16,Peschkestr. 16,52.4650683,13.3316019,osm
2169,"Wrangelstr. 98, Oberstufenzentrum Handel","Wrangelstr. 98 , Oberstufenzentrum Handel",52.5017231,13.437317129198698,osm
2170,Blücherstr. 66/66A,Blücherstr. 66,52.4952579,13.3975148,osm
2171,Alsenstr. 38,Alsenstr. 38,52.4131599,13.145596897179184,osm
2172,Alt-Stralau 4,Alt-Stralau 4,52.49660165,13.46605634944785,osm
2173,Rüdesheimer Str. 17/19,Rüdesheimer Str. 17,52.4714322,13.3140431,osm
2174,Sybelstr. 59 (Lewishamstr.),Sybelstr. 59,52.5018932,13.3073952,osm
2175,"Saatwinkler Damm 80, Flughafen Tegel, Terminal C",Saatwinkler Damm 80,52.54826275,13.295076403087478,osm
2176,Paul-Gesche-Str. 9,Paul-Gesche-Str. 9,52.5092463,13.5085111,osm
2177,"Ringslebenstr. 86/Heideläuferweg 57/59, Quartier Ringslebenstraße",Ringslebenstr. 86,52.4183618,13.4443873,osm
2178,"Siemensstr. 21-23, Edeka-Markt",Siemensstr. 21,52.4423418,13.3317167,osm
2179,Albert-Schweitzer-Str. 28,Albert-Schweitzer-Str. 28,52.4531326,13.6222324,osm
2180,Unter den Rüstern 8,Unter den Rüstern 8,52.4458954,13.3402319,osm
2181,Siemensstr. 4-7/Unter den Rüstern,Siemensstr. 4,52.445855,13.3408996,osm
2182,"Turmstr. 28, 29/ Ecke Stromstr",Turmstr. 28,52.5264986,13.3419653,osm
2183,Stolzenfelsstr. 20-27,Stolzenfelsstr. 20,52.4812486,13.526365,osm
2184,Pappelallee 18,Pappelallee 18,52.5436148,13.4153421,osm
2185,Scherenbergstr. 1,Scherenbergstr. 1,52.5496211,13.4192326,osm
2186,Nogatstr. 23,Nogatstr. 23,52.469411,13.431895,osm
2187,Brucknerstr. 8,Brucknerstr. 8,52.4430286,13.337845,osm
2188,Geißlerpfad 1,Geißlerpfad 1,52.5390453,13.2791961,osm
2189,Gethsemanestr. 3,Gethsemanestr. 3,52.5476019,13.4169314,osm
2190,Bleibtreustr. 7,Bleibtreustr. 7,52.5052737,13.3192386,osm
2191,Trautenaustr. 11,Trautenaustr. 11,52.4920736,13.3272013,osm
2192,Römerweg 42,Römerweg 42,52.4916179,13.5258152,osm
2193,Am Tempelhofer Berg 5/6,Am Tempelhofer Berg 5,52.4892499,13.3872955,osm
2194,Ostpreußendamm 96B,Ostpreußendamm 96B,52.41375865,13.300260314952078,osm
2195,Solmsstr. 43,Solmsstr. 43,52.4925372,13.3931168,osm
2196,Roonstr. 39,Roonstr. 39,52.4476207,13.3144683,osm
2197,Karl-Stieler-Str. 12,Karl-Stieler-Str. 12,52.4496639,13.3422076,osm
2198,Markelstr. 42/43/44,Markelstr. 42,52.4654039,13.3204101,osm
2199,Birkbuschstr. 10 / Ecke Schützenstr.,Birkbuschstr. 10,52.4515453,13.3207428,osm
2200,Ostpreußendamm 1,Ostpreußendamm 1,52.4400564,13.3268483,osm
2201,Tietzenweg 100,Tietzenweg 100,52.43898215,13.308893929382505,osm
2202,Marchlewskistr. 16,Marchlewskistr. 16,52.5158501,13.442497,osm
2203,Lausanner Str. 83-85 & 86,Lausanner Str. 83,None,None,osm
2204,Walter-Linse-Str. 12,Walter-Linse-Str. 12,52.4361124,13.307151700480055,osm
2205,Memlingstr. 7a,Memlingstr. 7a,52.4420085,13.308903985687463,osm
2206,Klingsorstr. 121 / Marschnerstr. 56,Klingsorstr. 121,52.44288655,13.316215131386778,osm
2207,Klingsorstr. 119,Klingsorstr. 119,52.4429533,13.31738250315534,osm
2208,Moltkestr. 38,Moltkestr. 38,52.44212715,13.313129715600898,osm
2209,"Dürerstr. 27, Max-von-Laue-Schule",Dürerstr. 27,52.43646,13.305928109948251,osm
2210,Stockweg 2,Stockweg 2,52.4383197,13.31487041766945,osm
2211,"Karwendelstr. 53, Wadzeck-Stiftung","Karwendelstr. 53 , Wadzeck-Stiftung",None,None,osm
2212,Hohenzollerndamm 91,Hohenzollerndamm 91,52.4783183,13.2827349,osm
2213,Moltkestr. 41,Moltkestr. 41,52.44341195,13.310821832434437,osm
2214,Kopernikusstr. 8-13,Kopernikusstr. 8,52.4333244,13.3020032,osm
2215,"Onkel-Tom-Str. 172, Wasserwerk Riemeisterfenn","Onkel-Tom-Str. 172 , Wasserwerk Riemeisterfenn",None,None,osm
2216,Ringstr. 91,Ringstr. 91,52.439410249999995,13.303754017609766,osm
2217,Baseler Str. 9,Baseler Str. 9,52.4422737,13.2960242,osm
2218,Schützenstr. 8,Schützenstr. 8,52.45438125,13.3237355304,osm
2219,Lankwitzer Str. 13-17,Lankwitzer Str. 13,52.4295607,13.3310507,osm
2220,Dürerstr. 20a,Dürerstr. 20a,52.43738435,13.304878966829088,osm
2221,"Caspar-Theyß-Str. 27-31, Martin-Luther-Krankenhaus",Caspar-Theyß-Str. 27,52.4900806,13.290853837190712,osm
2222,Auguste-Viktoria-Str. 21A,Auguste-Viktoria-Str. 21A,52.4878329,13.2901381,osm
2224,Oberlinstr. 12,Oberlinstr. 12,52.45134045,13.319164459140326,osm
2225,Dirschauerstr. 17,Dirschauerstr. 17,52.5088478,13.4572782,osm
2226,Stockweg 6-8,Stockweg 6,52.4393975,13.312654,osm
2227,Drakestr. 64,Drakestr. 64,52.43734845,13.30243574448968,osm
2228,"Rudolf-Breitscheid-Str. 201, S-Bahnhof Griebnitzsee","Rudolf-Breitscheid-Str. 201 , S-Bahnhof Griebnitzsee",None,None,osm
2229,Dillgesstr. 26,Dillgesstr. 26,52.4333887,13.3443013,osm
2230,Havensteinstr. 5,Havensteinstr. 5,52.4313478,13.3458477,osm
2231,Kaulbachstr. 6a - 6e,Kaulbachstr. 6a,52.4376902,13.335403,osm
2233,Borstellstr. 18a,Borstellstr. 18a,52.448854,13.3466164,osm
2235,Fahrenheitstr. 20-22,Fahrenheitstr. 20,52.4137702,13.3161953,osm
2237,"Celsiusstr. 15, 17",Celsiusstr. 15,52.41452065,13.314743573994624,osm
2238,Stindestr. 30,Stindestr. 30,52.4472099,13.3386201,osm
2240,Klingsorstr. 80-84,Klingsorstr. 80,52.4463714,13.324952,osm
2241,"Amfortasweg 6, 1-44",Amfortasweg 6,52.4462193,13.3241237,osm
2242,Amfortasweg 43,Amfortasweg 43,52.4469077,13.32536353035604,osm
2243,"Bitscherstr. 2-10, Studentenwohnheim",Bitscherstr. 2,52.451662,13.2771146,osm
2244,"Britzer Str. 17, Reiterhof","Britzer Str. 17 , Reiterhof",52.4390029,13.4082607,osm
2245,"Friedensstr. 3, Kloster Lehnin","Friedensstr. 3 , Kloster Lehnin",52.3168162,12.7426808,osm
2246,Köpenicker Allee 121-153,Köpenicker Allee 121,52.4874122,13.5329003,osm
2247,Monumentenstr. 19,Monumentenstr. 19,52.4875931,13.3756549,osm
2248,Saalestr. 14-15,Saalestr. 14,52.4704768,13.4481115,osm
2249,Saalestr. 30,Saalestr. 30,52.4711913,13.4523402,osm
2250,Chausseestr. 11/12,Chausseestr. 11,52.41534505,13.145013530157776,osm
2251,Tempelhofer Weg 45-49,Tempelhofer Weg 45,52.4503905,13.4352344,osm
2252,Tegeler Weg 97,Tegeler Weg 97,52.5240577,13.2981258,osm
2253,Wendenschloßstr. 360,Wendenschloßstr. 360,52.424489,13.586150979813665,osm
2254,Am Rohrgarten 75 und 81,Am Rohrgarten 75,52.4242874,13.2208101,osm
2255,Bregenzer Str. 6,Bregenzer Str. 6,52.4981101,13.3132593,osm
2256,Flotowstr. 3,Flotowstr. 3,52.5168127,13.3373099,osm
2257,"Annenstr. 1, 2, 3, 4",Annenstr. 1,52.507375,13.4165162,osm
2259,"Prellerweg 47-49, Südgelände",Prellerweg 47,52.4599153,13.3582043,osm
2260,Riemenschneiderweg 90,Riemenschneiderweg 90,52.4607703,13.3499307,osm
2261,,,52.4585754,13.2846329,osm
2262,Rüdesheimer Str. 1,Rüdesheimer Str. 1,52.4741017,13.3147867,osm
2263,Nogatstr. 15,Nogatstr. 15,52.4697023,13.4341839,osm
2264,"Lipschitzallee 22-34, Gropiusstadt",Lipschitzallee 22,52.4292658,13.4699765,osm
2265,Schmidt-Ott-Str. 5a,Schmidt-Ott-Str. 5a,52.458319,13.3122428,osm
2266,Gräfestr. 1,Gräfestr. 1,None,None,osm
2267,"Tucholskystr. 30, Heckmann Höfe",Tucholskystr. 30,52.5260393,13.3936769,osm
2268,Pallasstr. 25,Pallasstr. 25,52.4944253,13.3561053,osm
2269,Hildburghauser Str. 15/15a,Hildburghauser Str. 15,52.4130015,13.3581971,osm
2270,"Pappelallee 77, Restaurant Lorbeer",Pappelallee 77,52.52000659999999,13.404954,google
2271,Pasteurstr. 5,Pasteurstr. 5,52.5342616,13.4321168,osm
2272,Treptower Hafen 1,Treptower Hafen 1,52.52000659999999,13.404954,google
2273,"Rudi-Dutschke-Weg 16, Holzlaube, Silberlaube","Rudi-Dutschke-Weg 16 , Holzlaube, Silberlaube",52.52000659999999,13.404954,google
2274,Berliner Str. 84/85,Berliner Str. 84,52.4354182,13.2643301,osm
2275,Gersdorfstr. 36,Gersdorfstr. 36,52.4468634,13.3713695,osm
2276,Stindestr. 33,Stindestr. 33,52.4466702,13.3377079,osm
2277,Fontanestr. 16,Fontanestr. 16,52.4790771,13.4212696,osm
2278,Wutzkyallee 85,Wutzkyallee 85,52.4208834,13.4738402,osm
2279,Bonhoefferufer 4,Bonhoefferufer 4,52.5223551,13.3016375,osm
2280,Fritschestr. 76,Fritschestr. 76,52.5140632,13.2995018,osm
2281,Brahestr. 1,Brahestr. 1,52.5269066,13.3039443,osm
2282,Brahestr. 38,Brahestr. 38,52.5266619,13.3034111,osm
2283,Mierendorffplatz 13,Mierendorffplatz 13,52.526306,13.3038682,osm
2284,Brahestr. 5,Brahestr. 5,52.5270031,13.3031659,osm
2285,Keplerstr. 3c,Keplerstr. 3c,52.5273966,13.3034257,osm
2286,Mindener Str. 16,Mindener Str. 16,52.5251627,13.2985459,osm
2287,Straße des 17. Juni Nr. 31,Straße des 17,52.5142709,13.3476809,osm
2288,Kieler Str. 1,Kieler Str. 1,52.5335653,13.3691697,osm
2289,"Kurfürstendamm 139, Joachim-Friedrich-Str, Ärztehaus",Kurfürstendamm 139,52.52000659999999,13.404954,google
2290,Silbersteinstraße 104/106,Silbersteinstraße 104,52.466736,13.4345151,osm
2291,Limburger Str. 13,Limburger Str. 13,52.5436518,13.3498695,osm
2292,Manteuffelstr. 17a,Manteuffelstr. 17a,52.4610761,13.3763974,osm
2293,Marienburger Str. 21,Marienburger Str. 21,52.5334256,13.4270527,osm
2294,"Tegeler Str. 2-5, Mettmannkiez",Tegeler Str. 2,52.52000659999999,13.404954,google
2295,Südwestkorso 16,Südwestkorso 16,52.4728837,13.3208921,osm
2296,Goertzallee 33,Goertzallee 33,52.52000659999999,13.404954,google
2297,Wismarer Str. 27/29/31,Wismarer Str. 27,52.4216752,13.2990065,osm
2298,Hindenburgdamm 81/82,Hindenburgdamm 81,52.4458671,13.3144419,osm
2299,"Garystr. 3-5, Institut für Pharmakologie",Garystr. 3,52.52000659999999,13.404954,google
2300,Schlettstadter Str. 117/Ersteiner Str. ,Schlettstadter Str. 117,52.52000659999999,13.404954,google
2301,Mainzer Str. 47 (Ev. Schule Neukölln),Mainzer Str. 47,52.52000659999999,13.404954,google
2302,"Sonnenallee 225, Estrel Congress Center",Sonnenallee 225,52.52000659999999,13.404954,google
2303,Naugarder Str. 5,Naugarder Str. 5,52.5427526,13.4387508,osm
2305,Königin-Luise-Str. 43 und 41,Königin-Luise-Str. 43,52.52000659999999,13.404954,google
2306,Gutsmuthstr. 21,Gutsmuthstr. 21,52.52000659999999,13.404954,google
2307,Mühlenstr. 36/Malteser Str.,Mühlenstr. 36,52.52000659999999,13.404954,google
2308,"Erich-Weinert-Str. 145, Goldpunkthaus","Erich-Weinert-Str. 145 , Goldpunkthaus",52.52000659999999,13.404954,google
2309,"Königin-Luise-Str. 80-84, Arndt-Gymnasium Dahlem",Königin-Luise-Str. 80,52.52000659999999,13.404954,google
2310,Gräfestr. 37,Gräfestr. 37,52.52000659999999,13.404954,google
2312,Hoteistr. 31 und 33,Hoteistr. 31,52.52000659999999,13.404954,google
2313,Holbeinstr. 41,Holbeinstr. 41,52.442183,13.3109797,osm
2314,Holbeinstr. 50,Holbeinstr. 50,52.4403572,13.3068398,osm
2315,Ringstr. 6,Ringstr. 6,52.4363279,13.309797,osm
2316,Ringstr. 82,Ringstr. 82,52.4398865,13.30121,osm
2317,Ringstr. 102a,Ringstr. 102a,52.4362266,13.3087336,osm
2318,Ringstr. 104,Ringstr. 104,52.4356428,13.30976,osm
2319,Teplitzer Str. 28,Teplitzer Str. 28,52.4787298,13.281253,osm
2321,"Hohenstaufenstr. 1-2, Schule",Hohenstaufenstr. 1,52.52000659999999,13.404954,google
2322,Ladenbergstr. 22/24,Ladenbergstr. 22,52.446359,13.2873406,osm
2323,Ladenbergstr. 7,Ladenbergstr. 7,52.4466009,13.2902143,osm
2325,Von-Laue-Str. 15,Von-Laue-Str. 15,52.4457707,13.2870393,osm
2326,Dickhardtstr. 39,Dickhardtstr. 39,52.4671807,13.3344244,osm
2327,Bonhoefferufer 5,Bonhoefferufer 5,52.5223264,13.301016,osm
2328,Bonhoefferufer 8,Bonhoefferufer 8,52.5225523,13.2991685,osm
2329,Bonhoefferufer 9,Bonhoefferufer 9,52.5225365,13.2989846,osm
2330,Bonhoefferufer 6,Bonhoefferufer 6,52.5224073,13.299761,osm
2331,Gardeschützenweg 102/Tietzenweg 27,Gardeschützenweg 102,52.52000659999999,13.404954,google
2332,Zillestr. 97,Zillestr. 97,52.5133621,13.3007607,osm
2333,Drakestr. 25,Drakestr. 25,52.4401899,13.3001528,osm
2334,Salzbrunner Str. 32,Salzbrunner Str. 32,52.487363,13.2940762,osm
2335,Salzbrunner Str. 34,Salzbrunner Str. 34,52.4870685,13.2940755,osm
2336,"Grunewaldstr. 77A / Akazienstr., Apostel-Paulus-Kirche",Grunewaldstr. 77A,52.52000659999999,13.404954,google
2337,Eisenacher Str. 30/31,Eisenacher Str. 30,52.4927933,13.3494148,osm
2338,Storkower Str. 100,Storkower Str. 100,52.5292956,13.4573546,osm
2339,Revaler Str. 1,Revaler Str. 1,52.5085075,13.4491643,osm
2340,Schnellerstr. 94,Schnellerstr. 94,52.452986,13.5251364,osm
2341,Südwstkorso 22A,Südwstkorso 22A,52.52000659999999,13.404954,google
2343,Südwestkorso 21,Südwestkorso 21,52.4712504,13.3183735,osm
2344,"Rohrdommelweg 1, Oskar-Heinroth-Grundschule",Rohrdommelweg 1,52.52000659999999,13.404954,google
2345,Mollnerweg 64,Mollnerweg 64,52.4194444,13.4420233,osm
2346,Maximilianstr. 46,Maximilianstr. 46,52.5609997,13.4102855,osm
2347,"Berliner Chaussee 22, Tankstelle Total Station","Berliner Chaussee 22 , Tankstelle Total Station",52.52000659999999,13.404954,google
2348,Hewaldstr. 3,Hewaldstr. 3,52.4818173,13.3434724,osm
2349,Salzburger Str. 12,Salzburger Str. 12,52.488276,13.3410683,osm
2350,Meraner Str. 11,Meraner Str. 11,52.4868639,13.3392698,osm
2351,Bozener Str. 3,Bozener Str. 3,52.4876334,13.3379128,osm
2352,Eisenacher Str. 47,Eisenacher Str. 47,52.4878036,13.3489632,osm
2353,Torfstr. 22,Torfstr. 22,52.5409995,13.3507242,osm
2357,Am Sandhaus 5,Am Sandhaus 5,52.6377423,13.4892012,osm
2358,Liesborner Weg 6,Liesborner Weg 6,52.5787391,13.277202,osm
2359,Berliner Str. 42/Maximilianstraße,Berliner Str. 42,52.52000659999999,13.404954,google
2360,Von-Laue-Str. 17,Von-Laue-Str. 17,52.4461117,13.2867945,osm
2361,Schivelbeiner Str. 49 (?),Schivelbeiner Str. 49,52.5506732,13.413202,osm
2362,Elbestr. 28/29,Elbestr. 28,52.4843338,13.4400321,osm
2363,Fidicinstr. 38,Fidicinstr. 38,52.487176,13.3890653,osm
2364,Fidicinstr. 3 (Bockbrauerei),Fidicinstr. 3,52.4864803,13.389689,osm
2365,Südwestkorso 15,Südwestkorso 15,52.4732251,13.3213552,osm
2366,Spandauer Damm 10-22,Spandauer Damm 10,52.5213229,13.2992267,osm
2367,Köttgenstr. 11,Köttgenstr. 11,52.544431,13.2590481,osm
2368,Xantener Str. 8,Xantener Str. 8,52.4987902,13.3104379,osm
2370,Ludwigkirchplatz,Ludwigkirchplatz,52.4975581,13.3226705,osm
2371,Messedamm 8,Messedamm 8,52.5080208,13.2806777,osm
2372,Drakestr. 29A,Drakestr. 29A,52.4415462,13.29867,osm
2373,Herbertstr. 6,Herbertstr. 6,52.4852222,13.358725,osm
2374,Schöneberger Str. 7 (Kaufland),Schöneberger Str. 7,52.52000659999999,13.404954,google
